         92345341 function calls (92270246 primitive calls) in 47.761 seconds

   Ordered by: cumulative time
   List reduced from 589 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000   47.763   47.763 threading.py:1117(join)
        1    0.000    0.000   46.758   46.758 threading.py:1155(_wait_for_tstate_lock)
      8/6    0.000    0.000   46.758    7.793 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000   46.758   46.758 threading.py:1018(_bootstrap)
        1    0.000    0.000   46.757   46.757 threading.py:1058(_bootstrap_inner)
        1    0.002    0.002   45.893   45.893 Training.py:231(_start_training)
      700    0.004    0.000   43.601    0.062 dataloader.py:728(__next__)
      700    0.001    0.000   43.564    0.062 dataloader.py:787(_next_data)
      600    0.004    0.000   43.560    0.073 fetch.py:47(fetch)
      600    0.029    0.000   43.556    0.073 node_loader.py:143(collate_fn)
   930774    0.534    0.000   41.219    0.000 result.py:392(__iter__)
   938974    0.218    0.000   38.643    0.000 _common.py:191(inner)
   932474    0.508    0.000   38.149    0.000 _bolt.py:849(fetch_message)
      100    0.014    0.000   33.273    0.333 evaluate.py:9(evaluate)
   932474    0.632    0.000   32.302    0.000 _common.py:76(pop)
   932474    0.612    0.000   29.286    0.000 _common.py:47(_buffer_one_chunk)
  1864948    1.193    0.000   28.345    0.000 _common.py:334(receive_into_buffer)
  1864948    0.580    0.000   26.790    0.000 _bolt_socket.py:460(recv_into)
  1864948    0.640    0.000   26.082    0.000 _bolt_socket.py:389(_wait_for_read)
  1867248    0.703    0.000   25.469    0.000 _bolt_socket.py:409(_wait_for_io)
      600    0.004    0.000   23.666    0.039 node_loader.py:154(filter_fn)
      600    0.005    0.000   23.641    0.039 utils.py:209(filter_custom_store)
      600    0.002    0.000   23.601    0.039 feature_store.py:344(multi_get_tensor)
      600    0.071    0.000   23.557    0.039 feature_store.py:337(_multi_get_tensor)
     1200    0.576    0.000   23.445    0.020 NoCacheFeatureStore.py:34(_get_tensor)
  1864948   22.774    0.000   22.774    0.000 {method 'recv_into' of '_socket.socket' objects}
      600    0.106    0.000   19.848    0.033 Neo4jNeighborSampler.py:143(sample_from_nodes)
      600    0.001    0.000   19.240    0.032 result.py:582(single)
      600    0.002    0.000   19.238    0.032 result.py:441(_buffer)
      100    0.009    0.000   12.615    0.126 Training.py:166(_run_epoch)
9600/4400    0.004    0.000   11.961    0.003 {built-in method builtins.next}
   932474    0.552    0.000    5.249    0.000 _bolt6.py:504(_process_message)
   928274    0.311    0.000    4.216    0.000 _common.py:241(on_records)
942374/938174    0.283    0.000    3.883    0.000 util.py:102(callback)
   928274    0.317    0.000    3.476    0.000 result.py:240(on_records)
   945074    0.572    0.000    3.220    0.000 _common.py:185(__getattr__)
   928874    0.243    0.000    3.160    0.000 {method 'extend' of 'collections.deque' objects}
  1856548    0.711    0.000    2.917    0.000 result.py:250(<genexpr>)
       47    2.522    0.054    2.561    0.054 {built-in method time.sleep}
   938974    0.259    0.000    2.423    0.000 inspect.py:427(iscoroutinefunction)
   928274    1.050    0.000    1.950    0.000 _data.py:59(__new__)
     1900    0.010    0.000    1.366    0.001 session.py:254(run)
   932474    0.286    0.000    1.332    0.000 __init__.py:456(unpack_structure_header)
     1900    0.008    0.000    1.270    0.001 result.py:180(_run)
   938974    0.582    0.000    1.229    0.000 inspect.py:391(_has_code_flag)
      100    0.014    0.000    1.199    0.012 BaseLineGS.py:24(get_split)
       47    0.000    0.000    1.007    0.021 __init__.py:1025(cpu_percent)
     1900    0.002    0.000    0.980    0.001 result.py:434(_attach)
   938974    0.425    0.000    0.935    0.000 inspect.py:412(_has_coroutine_mark)
   930074    0.271    0.000    0.915    0.000 _data.py:124(__getitem__)
        1    0.000    0.000    0.865    0.865 threading.py:1001(run)
        1    0.000    0.000    0.865    0.865 CPU_utilization_logger.py:15(monitor)
   932474    0.237    0.000    0.828    0.000 __init__.py:289(unpack)
  1867248    0.782    0.000    0.782    0.000 {method 'settimeout' of '_socket.socket' objects}
   932474    0.307    0.000    0.771    0.000 __init__.py:463(_unpack_structure_header)
  3755896    0.422    0.000    0.627    0.000 inspect.py:306(ismethod)
      400    0.010    0.000    0.626    0.002 Training.py:154(_run_batch)
11756871/11754671    0.612    0.000    0.619    0.000 {built-in method builtins.isinstance}
5400/1200    0.007    0.000    0.618    0.001 module.py:1747(_wrapped_call_impl)
5400/1200    0.010    0.000    0.616    0.001 module.py:1755(_call_impl)
