         33436117 function calls (32794147 primitive calls) in 16.636 seconds

   Ordered by: cumulative time
   List reduced from 686 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000   23.350    7.783 threading.py:1117(join)
        3    0.000    0.000   23.308    7.769 threading.py:1155(_wait_for_tstate_lock)
   209524    0.120    0.000   17.320    0.000 result.py:392(__iter__)
  2248/19    0.009    0.000   16.597    0.874 {method 'acquire' of '_thread.lock' objects}
      3/1    0.000    0.000   16.594   16.594 threading.py:1018(_bootstrap)
      3/1    0.000    0.000   16.594   16.594 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000   16.594   16.594 threading.py:1001(run)
        1    0.000    0.000   16.594   16.594 CPU_utilization_logger.py:65(monitor)
        1    0.002    0.002   16.594   16.594 Training.py:318(_start_training)
   213484    0.051    0.000   14.546    0.000 _common.py:191(inner)
   210514    0.110    0.000   14.296    0.000 _bolt.py:849(fetch_message)
       90    0.044    0.000   13.227    0.147 Training.py:230(_run_epoch)
   210514    0.136    0.000   12.864    0.000 _common.py:76(pop)
  556/555    0.004    0.000   12.791    0.023 CPU_utilization_logger.py:21(_sample_process_cpu)
   210514    0.179    0.000   12.016    0.000 _common.py:47(_buffer_one_chunk)
7212/3252    0.002    0.000   11.549    0.004 {built-in method builtins.next}
      540    0.003    0.000   11.444    0.021 dataloader.py:728(__next__)
1188125/593517    0.199    0.000   11.398    0.000 _psosx.py:343(wrapper)
      540    0.001    0.000   10.479    0.019 dataloader.py:787(_next_data)
      450    0.003    0.000   10.474    0.023 fetch.py:47(fetch)
      450    0.010    0.000   10.410    0.023 node_loader.py:143(collate_fn)
  556/555    0.047    0.000   10.157    0.018 __init__.py:951(children)
589387/588327    0.095    0.000    9.532    0.000 _psosx.py:411(ppid)
593546/592476    0.200    0.000    9.222    0.000 _common.py:367(wrapper)
  556/555    0.082    0.000    8.893    0.016 __init__.py:251(_ppid_map)
   592420    0.119    0.000    8.332    0.000 _psosx.py:370(_get_kinfo_proc)
   421028    0.262    0.000    7.481    0.000 _common.py:334(receive_into_buffer)
   421028    0.127    0.000    7.045    0.000 _bolt_socket.py:460(recv_into)
      450    0.002    0.000    6.824    0.015 node_loader.py:154(filter_fn)
      450    0.003    0.000    5.989    0.013 utils.py:209(filter_custom_store)
      450    0.005    0.000    5.960    0.013 feature_store.py:344(multi_get_tensor)
      450    0.174    0.000    5.924    0.013 Neo4jAbstractFS.py:72(_multi_get_tensor)
      450    0.170    0.000    5.688    0.013 Neo4jAbstractFS.py:173(_get_both_from_db)
   592420    5.617    0.000    5.617    0.000 {built-in method psutil._psutil_osx.proc_kinfo_oneshot}
   421028    0.143    0.000    4.061    0.000 _bolt_socket.py:389(_wait_for_read)
   422018    0.150    0.000    3.898    0.000 _bolt_socket.py:409(_wait_for_io)
