         122010499 function calls (121974782 primitive calls) in 337.054 seconds

   Ordered by: cumulative time
   List reduced from 711 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 7848/299    8.187    0.001  349.837    1.170 {method 'acquire' of '_thread.lock' objects}
        2    0.000    0.000  339.796  169.898 threading.py:1117(join)
        2    0.000    0.000  339.746  169.873 threading.py:1155(_wait_for_tstate_lock)
      2/1    0.000    0.000  337.009  337.009 threading.py:1018(_bootstrap)
      2/1    0.000    0.000  337.009  337.009 threading.py:1058(_bootstrap_inner)
      2/1    0.000    0.000  337.009  337.009 threading.py:1001(run)
      386    0.010    0.000  276.066    0.715 dataloader.py:728(__next__)
5816/1208    0.008    0.000  276.065    0.229 {built-in method builtins.next}
      386    0.010    0.000  275.996    0.715 dataloader.py:787(_next_data)
      385    0.037    0.000  275.926    0.717 fetch.py:47(fetch)
      385    0.131    0.000  274.848    0.714 node_loader.py:143(collate_fn)
  1960/75    0.552    0.000  265.234    3.536 threading.py:637(wait)
     4626    0.021    0.000  225.842    0.049 _common.py:191(inner)
  1960/75    0.288    0.000  219.793    2.931 threading.py:323(wait)
     2313    0.020    0.000  215.428    0.093 _bolt.py:849(fetch_message)
     2313    0.018    0.000  215.197    0.093 _common.py:76(pop)
    32742    0.079    0.000  208.718    0.006 _common.py:334(receive_into_buffer)
     2313    0.034    0.000  208.518    0.090 _common.py:47(_buffer_one_chunk)
    32864    0.039    0.000  208.133    0.006 _bolt_socket.py:460(recv_into)
     1542    0.009    0.000  203.871    0.132 result.py:392(__iter__)
    33635    0.038    0.000  200.301    0.006 _bolt_socket.py:409(_wait_for_io)
    32864    0.049    0.000  200.249    0.006 _bolt_socket.py:389(_wait_for_read)
    32864  200.109    0.006  200.109    0.006 {method 'recv_into' of '_socket.socket' objects}
      385    0.011    0.000  164.791    0.428 node_loader.py:154(filter_fn)
      385    0.013    0.000  163.675    0.425 utils.py:209(filter_custom_store)
      385    0.271    0.001  161.374    0.419 feature_store.py:344(multi_get_tensor)
      385   16.258    0.042  161.044    0.418 Neo4jFS.py:136(_multi_get_tensor)
       67    1.778    0.027  157.218    2.347 CPU_utilization_logger.py:39(_sample_process_cpu)
      385    9.350    0.024  137.425    0.357 Neo4jPreAggFeatureStore.py:225(_get_both_from_db)
        1    0.000    0.000  125.702  125.702 CPU_utilization_logger.py:88(monitor)
      385    2.977    0.008  125.182    0.325 Neo4jPreAggFeatureStore.py:335(_fetch_sampled_gcnnorm_bundle)
        1    0.002    0.002  115.501  115.501 Training.py:339(_start_training)
      385    0.707    0.002  110.695    0.288 Neo4jJavaNeighborSampler.py:53(sample_from_nodes)
      385    0.017    0.000  102.278    0.266 Neo4jAbstractGS.py:113(sample_from_nodes)
        1    0.933    0.933   79.664   79.664 Training.py:247(_run_epoch)
      136    0.587    0.004   60.912    0.448 __init__.py:1025(cpu_percent)
      384    0.317    0.001   39.804    0.104 Training.py:235(_run_batch)
      384   15.234    0.040   32.515    0.085 Training.py:209(_get_model_kwargs)
      771    0.034    0.000   22.131    0.029 session.py:254(run)
      771    0.013    0.000   21.909    0.028 result.py:180(_run)
  1933520   13.198    0.000   13.198    0.000 {built-in method torch.tensor}
      768   12.609    0.016   12.609    0.016 {built-in method _collections._count_elements}
      768    0.007    0.000   12.562    0.016 __init__.py:669(update)
      771    0.003    0.000   11.893    0.015 result.py:434(_attach)
      771    0.017    0.000    9.888    0.013 _bolt6.py:276(run)
