         18264360 function calls (18217512 primitive calls) in 67.676 seconds

   Ordered by: cumulative time
   List reduced from 701 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   780/95    0.324    0.000   67.964    0.715 {method 'acquire' of '_thread.lock' objects}
        3    0.000    0.000   67.935   22.645 threading.py:1117(join)
        3    0.000    0.000   67.885   22.628 threading.py:1155(_wait_for_tstate_lock)
      3/1    0.000    0.000   67.635   67.635 threading.py:1018(_bootstrap)
      3/1    0.000    0.000   67.635   67.635 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000   67.635   67.635 threading.py:1001(run)
        1    0.000    0.000   67.635   67.635 CPU_utilization_logger.py:88(monitor)
        1    0.016    0.016   67.635   67.635 Training.py:339(_start_training)
     1200    0.022    0.000   56.305    0.047 dataloader.py:728(__next__)
     1200    0.007    0.000   56.129    0.047 dataloader.py:787(_next_data)
     1000    0.020    0.000   56.041    0.056 fetch.py:47(fetch)
     1000    0.024    0.000   55.998    0.056 node_loader.py:143(collate_fn)
   113000    0.086    0.000   54.027    0.000 _common.py:191(inner)
   106400    0.144    0.000   53.347    0.001 _bolt.py:849(fetch_message)
   104200    0.152    0.000   52.757    0.001 result.py:392(__iter__)
   106400    0.174    0.000   51.657    0.000 _common.py:76(pop)
     1000    0.018    0.000   50.647    0.051 node_loader.py:154(filter_fn)
     1000    0.024    0.000   50.361    0.050 utils.py:209(filter_custom_store)
      200    0.770    0.004   50.103    0.251 Training.py:165(_evaluate_split)
     1000    0.039    0.000   50.097    0.050 feature_store.py:344(multi_get_tensor)
     1000    3.185    0.003   49.811    0.050 Neo4jFS.py:136(_multi_get_tensor)
      200    0.081    0.000   49.334    0.247 evaluate.py:36(evaluate)
     1000    0.007    0.000   46.503    0.047 Neo4jFS.py:247(_get_both_from_db)
     1000    0.221    0.000   46.481    0.046 Neo4jFS.py:254(_get_both_from_db_java)
   106400    0.254    0.000   40.378    0.000 _common.py:47(_buffer_one_chunk)
   368917    0.520    0.000   40.127    0.000 _common.py:334(receive_into_buffer)
   368995    0.244    0.000   39.339    0.000 _bolt_socket.py:460(recv_into)
   368995    0.300    0.000   38.785    0.000 _bolt_socket.py:389(_wait_for_read)
   371195    0.269    0.000   38.550    0.000 _bolt_socket.py:409(_wait_for_io)
   368995   37.858    0.000   37.858    0.000 {method 'recv_into' of '_socket.socket' objects}
