         1702058 function calls (1697589 primitive calls) in 6.575 seconds

   Ordered by: cumulative time
   List reduced from 701 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    6.695    2.232 threading.py:1117(join)
        3    0.000    0.000    6.646    2.215 threading.py:1155(_wait_for_tstate_lock)
   344/47    0.046    0.000    6.528    0.139 {method 'acquire' of '_thread.lock' objects}
      3/1    0.000    0.000    6.527    6.527 threading.py:1018(_bootstrap)
      3/1    0.000    0.000    6.527    6.527 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000    6.527    6.527 threading.py:1001(run)
        1    0.000    0.000    6.527    6.527 CPU_utilization_logger.py:88(monitor)
        1    0.002    0.002    6.526    6.526 Training.py:339(_start_training)
       20    0.072    0.004    5.587    0.279 Training.py:165(_evaluate_split)
       20    0.009    0.000    5.515    0.276 evaluate.py:36(evaluate)
       80    0.002    0.000    5.493    0.069 dataloader.py:728(__next__)
       80    0.000    0.000    5.479    0.068 dataloader.py:787(_next_data)
       60    0.002    0.000    5.475    0.091 fetch.py:47(fetch)
       60    0.002    0.000    5.474    0.091 node_loader.py:143(collate_fn)
    10820    0.007    0.000    5.427    0.001 _common.py:191(inner)
    10400    0.013    0.000    5.376    0.001 _bolt.py:849(fetch_message)
    10260    0.014    0.000    5.356    0.001 result.py:392(__iter__)
    10400    0.017    0.000    5.232    0.001 _common.py:76(pop)
       60    0.001    0.000    5.181    0.086 node_loader.py:154(filter_fn)
       60    0.001    0.000    5.085    0.085 utils.py:209(filter_custom_store)
       60    0.005    0.000    5.076    0.085 feature_store.py:344(multi_get_tensor)
       60    0.293    0.005    5.064    0.084 Neo4jFS.py:136(_multi_get_tensor)
       60    0.000    0.000    4.751    0.079 Neo4jFS.py:247(_get_both_from_db)
       60    0.019    0.000    4.751    0.079 Neo4jFS.py:254(_get_both_from_db_java)
    10400    0.024    0.000    4.230    0.000 _common.py:47(_buffer_one_chunk)
    35061    0.062    0.000    4.200    0.000 _common.py:334(receive_into_buffer)
    35066    0.023    0.000    4.126    0.000 _bolt_socket.py:460(recv_into)
    35066    0.028    0.000    4.038    0.000 _bolt_socket.py:389(_wait_for_read)
    35206    0.025    0.000    4.015    0.000 _bolt_socket.py:409(_wait_for_io)
    35066    3.953    0.000    3.953    0.000 {method 'recv_into' of '_socket.socket' objects}
    10400    0.022    0.000    0.984    0.000 __init__.py:289(unpack)
    10400    0.974    0.000    0.974    0.000 {built-in method neo4j._rust.codec.packstream.v1.unpack}
       20    0.007    0.000    0.936    0.047 Training.py:247(_run_epoch)
1600/1380    0.001    0.000    0.710    0.001 {built-in method builtins.next}
       20    0.006    0.000    0.552    0.028 Neo4jAbstractGS.py:88(get_split)
       60    0.010    0.000    0.385    0.006 Neo4jJavaNeighborSampler.py:53(sample_from_nodes)
       60    0.002    0.000    0.320    0.005 Neo4jAbstractGS.py:113(sample_from_nodes)
2350/1458    0.002    0.000    0.199    0.000 _pslinux.py:1589(wrapper)
      140    0.002    0.000    0.190    0.001 session.py:254(run)
  540/120    0.003    0.000    0.185    0.002 module.py:1747(_wrapped_call_impl)
  981/900    0.002    0.000    0.184    0.000 _common.py:367(wrapper)
  540/120    0.004    0.000    0.181    0.002 module.py:1755(_call_impl)
       60    0.001    0.000    0.174    0.003 GCN.py:17(forward)
