         1974879 function calls (1971446 primitive calls) in 6.274 seconds

   Ordered by: cumulative time
   List reduced from 644 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    6.277    2.092 threading.py:1117(join)
        3    0.000    0.000    6.228    2.076 threading.py:1155(_wait_for_tstate_lock)
    32/17    0.000    0.000    6.227    0.366 {method 'acquire' of '_thread.lock' objects}
      3/1    0.000    0.000    6.226    6.226 threading.py:1018(_bootstrap)
      3/1    0.000    0.000    6.226    6.226 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000    6.226    6.226 threading.py:1001(run)
        1    0.000    0.000    6.226    6.226 CPU_utilization_logger.py:88(monitor)
        1    0.000    0.000    6.226    6.226 Training.py:339(_start_training)
       20    0.014    0.001    6.221    0.311 Training.py:165(_evaluate_split)
       20    0.014    0.001    6.207    0.310 evaluate.py:36(evaluate)
       60    0.002    0.000    5.087    0.085 dataloader.py:728(__next__)
       60    0.000    0.000    5.013    0.084 dataloader.py:787(_next_data)
       40    0.001    0.000    5.010    0.125 fetch.py:47(fetch)
       40    0.001    0.000    5.009    0.125 node_loader.py:143(collate_fn)
       40    0.001    0.000    4.705    0.118 node_loader.py:154(filter_fn)
       40    0.001    0.000    4.693    0.117 utils.py:209(filter_custom_store)
       40    0.010    0.000    4.686    0.117 feature_store.py:344(multi_get_tensor)
    10580    0.007    0.000    4.675    0.000 _common.py:191(inner)
       40    0.268    0.007    4.671    0.117 Neo4jFS.py:136(_multi_get_tensor)
    10280    0.013    0.000    4.572    0.000 _bolt.py:849(fetch_message)
    10180    0.015    0.000    4.540    0.000 result.py:392(__iter__)
    10280    0.016    0.000    4.432    0.000 _common.py:76(pop)
       40    0.281    0.007    4.363    0.109 Neo4jPreAggFeatureStore.py:225(_get_both_from_db)
       40    0.039    0.001    4.056    0.101 Neo4jPreAggFeatureStore.py:335(_fetch_sampled_gcnnorm_bundle)
    10280    0.023    0.000    3.980    0.000 _common.py:47(_buffer_one_chunk)
    32160    0.059    0.000    3.952    0.000 _common.py:334(receive_into_buffer)
    32163    0.021    0.000    3.879    0.000 _bolt_socket.py:460(recv_into)
    32163    0.027    0.000    3.847    0.000 _bolt_socket.py:389(_wait_for_read)
    32263    0.024    0.000    3.825    0.000 _bolt_socket.py:409(_wait_for_io)
    32163    3.755    0.000    3.755    0.000 {method 'recv_into' of '_socket.socket' objects}
       20    0.006    0.000    0.551    0.028 Neo4jAbstractGS.py:88(get_split)
       40    0.182    0.005    0.433    0.011 evaluate.py:10(_get_model_kwargs)
    10280    0.019    0.000    0.398    0.000 __init__.py:289(unpack)
    10280    0.378    0.000    0.378    0.000 {built-in method neo4j._rust.codec.packstream.v1.unpack}
       40    0.004    0.000    0.305    0.008 Neo4jJavaNeighborSampler.py:53(sample_from_nodes)
      100    0.001    0.000    0.265    0.003 session.py:254(run)
       40    0.001    0.000    0.256    0.006 Neo4jAbstractGS.py:113(sample_from_nodes)
      100    0.001    0.000    0.251    0.003 result.py:180(_run)
    20880    0.178    0.000    0.178    0.000 {built-in method torch.tensor}
      100    0.000    0.000    0.151    0.002 result.py:434(_attach)
    10280    0.015    0.000    0.125    0.000 _bolt6.py:504(_process_message)
   440/80    0.002    0.000    0.124    0.002 module.py:1747(_wrapped_call_impl)
   440/80    0.004    0.000    0.123    0.002 module.py:1755(_call_impl)
       40    0.001    0.000    0.119    0.003 hybrid_model.py:46(forward)
       40    0.001    0.000    0.116    0.003 GCN.py:17(forward)
       80    0.004    0.000    0.109    0.001 gcn_conv.py:227(forward)
10780/10580    0.008    0.000    0.089    0.000 util.py:102(callback)
    10080    0.008    0.000    0.089    0.000 _common.py:241(on_records)
    10880    0.014    0.000    0.081    0.000 _common.py:185(__getattr__)
      100    0.001    0.000    0.079    0.001 _bolt6.py:276(run)
       40    0.000    0.000    0.072    0.002 adapters.py:115(forward)
    10080    0.009    0.000    0.070    0.000 result.py:240(on_records)
    10080    0.007    0.000    0.061    0.000 {method 'extend' of 'collections.deque' objects}
    10580    0.007    0.000    0.061    0.000 inspect.py:427(iscoroutinefunction)
    20160    0.017    0.000    0.054    0.000 result.py:250(<genexpr>)
