         92931966 function calls (92856617 primitive calls) in 47.790 seconds

   Ordered by: cumulative time
   List reduced from 589 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000   47.792   47.792 threading.py:1117(join)
        1    0.000    0.000   46.789   46.789 threading.py:1155(_wait_for_tstate_lock)
      8/6    0.000    0.000   46.789    7.798 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000   46.789   46.789 threading.py:1018(_bootstrap)
        1    0.000    0.000   46.789   46.789 threading.py:1058(_bootstrap_inner)
        1    0.002    0.002   46.457   46.457 Training.py:231(_start_training)
      700    0.004    0.000   44.207    0.063 dataloader.py:728(__next__)
      700    0.001    0.000   44.171    0.063 dataloader.py:787(_next_data)
      600    0.004    0.000   44.167    0.074 fetch.py:47(fetch)
      600    0.030    0.000   44.157    0.074 node_loader.py:143(collate_fn)
   936796    0.550    0.000   41.991    0.000 result.py:392(__iter__)
   944996    0.222    0.000   39.105    0.000 _common.py:191(inner)
   938496    0.519    0.000   38.615    0.000 _bolt.py:849(fetch_message)
      100    0.014    0.000   33.829    0.338 evaluate.py:9(evaluate)
   938496    0.656    0.000   32.652    0.000 _common.py:76(pop)
   938496    0.616    0.000   29.602    0.000 _common.py:47(_buffer_one_chunk)
  1876992    1.226    0.000   28.598    0.000 _common.py:334(receive_into_buffer)
  1876992    0.603    0.000   26.964    0.000 _bolt_socket.py:460(recv_into)
  1876992    0.651    0.000   26.236    0.000 _bolt_socket.py:389(_wait_for_read)
  1879292    0.715    0.000   25.611    0.000 _bolt_socket.py:409(_wait_for_io)
      600    0.004    0.000   24.070    0.040 node_loader.py:154(filter_fn)
      600    0.005    0.000   24.044    0.040 utils.py:209(filter_custom_store)
      600    0.002    0.000   23.990    0.040 feature_store.py:344(multi_get_tensor)
      600    0.075    0.000   23.946    0.040 feature_store.py:337(_multi_get_tensor)
     1200    0.588    0.000   23.780    0.020 NoCacheFeatureStore.py:34(_get_tensor)
  1876992   22.879    0.000   22.879    0.000 {method 'recv_into' of '_socket.socket' objects}
      600    0.110    0.000   20.045    0.033 Neo4jNeighborSampler.py:143(sample_from_nodes)
      600    0.001    0.000   19.457    0.032 result.py:582(single)
      600    0.002    0.000   19.455    0.032 result.py:441(_buffer)
      100    0.008    0.000   12.624    0.126 Training.py:166(_run_epoch)
9600/4400    0.003    0.000   12.011    0.003 {built-in method builtins.next}
   938496    0.565    0.000    5.360    0.000 _bolt6.py:504(_process_message)
   934296    0.324    0.000    4.306    0.000 _common.py:241(on_records)
948396/944196    0.288    0.000    3.964    0.000 util.py:102(callback)
   934296    0.318    0.000    3.547    0.000 result.py:240(on_records)
