         93023891 function calls (92948550 primitive calls) in 47.792 seconds

   Ordered by: cumulative time
   List reduced from 589 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000   47.793   47.793 threading.py:1117(join)
        1    0.000    0.000   46.788   46.788 threading.py:1155(_wait_for_tstate_lock)
      8/6    0.000    0.000   46.788    7.798 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000   46.788   46.788 threading.py:1018(_bootstrap)
        1    0.000    0.000   46.788   46.788 threading.py:1058(_bootstrap_inner)
        1    0.002    0.002   46.437   46.437 Training.py:231(_start_training)
      700    0.004    0.000   44.163    0.063 dataloader.py:728(__next__)
      700    0.001    0.000   44.085    0.063 dataloader.py:787(_next_data)
      600    0.004    0.000   44.080    0.073 fetch.py:47(fetch)
      600    0.031    0.000   44.076    0.073 node_loader.py:143(collate_fn)
   937744    0.551    0.000   41.960    0.000 result.py:392(__iter__)
   945944    0.224    0.000   39.082    0.000 _common.py:191(inner)
   939444    0.518    0.000   38.580    0.000 _bolt.py:849(fetch_message)
      100    0.014    0.000   33.730    0.337 evaluate.py:9(evaluate)
   939444    0.642    0.000   32.631    0.000 _common.py:76(pop)
   939444    0.617    0.000   29.588    0.000 _common.py:47(_buffer_one_chunk)
  1878888    1.219    0.000   28.593    0.000 _common.py:334(receive_into_buffer)
  1878888    0.597    0.000   26.965    0.000 _bolt_socket.py:460(recv_into)
  1878888    0.651    0.000   26.235    0.000 _bolt_socket.py:389(_wait_for_read)
  1881188    0.715    0.000   25.612    0.000 _bolt_socket.py:409(_wait_for_io)
      600    0.004    0.000   24.110    0.040 node_loader.py:154(filter_fn)
      600    0.005    0.000   24.085    0.040 utils.py:209(filter_custom_store)
      600    0.002    0.000   24.045    0.040 feature_store.py:344(multi_get_tensor)
      600    0.076    0.000   24.000    0.040 feature_store.py:337(_multi_get_tensor)
     1200    0.596    0.000   23.904    0.020 NoCacheFeatureStore.py:34(_get_tensor)
  1878888   22.980    0.000   22.993    0.000 {method 'recv_into' of '_socket.socket' objects}
      600    0.115    0.000   19.954    0.033 Neo4jNeighborSampler.py:143(sample_from_nodes)
      600    0.001    0.000   19.357    0.032 result.py:582(single)
      600    0.002    0.000   19.355    0.032 result.py:441(_buffer)
      100    0.009    0.000   12.703    0.127 Training.py:166(_run_epoch)
9600/4400    0.003    0.000   12.060    0.003 {built-in method builtins.next}
   939444    0.563    0.000    5.343    0.000 _bolt6.py:504(_process_message)
   935244    0.314    0.000    4.297    0.000 _common.py:241(on_records)
949344/945144    0.291    0.000    3.964    0.000 util.py:102(callback)
   935244    0.322    0.000    3.546    0.000 result.py:240(on_records)
   952044    0.587    0.000    3.292    0.000 _common.py:185(__getattr__)
   935844    0.250    0.000    3.224    0.000 {method 'extend' of 'collections.deque' objects}
  1870488    0.731    0.000    2.975    0.000 result.py:250(<genexpr>)
   945944    0.272    0.000    2.478    0.000 inspect.py:427(iscoroutinefunction)
       47    1.974    0.042    2.012    0.043 {built-in method time.sleep}
   935244    1.013    0.000    1.987    0.000 _data.py:59(__new__)
   939444    0.297    0.000    1.361    0.000 __init__.py:456(unpack_structure_header)
   945944    0.592    0.000    1.256    0.000 inspect.py:391(_has_code_flag)
      100    0.014    0.000    1.192    0.012 BaseLineGS.py:24(get_split)
     1900    0.010    0.000    1.171    0.001 session.py:254(run)
     1900    0.008    0.000    1.073    0.001 result.py:180(_run)
       47    0.000    0.000    1.007    0.021 __init__.py:1025(cpu_percent)
   945944    0.426    0.000    0.951    0.000 inspect.py:412(_has_coroutine_mark)
   937044    0.278    0.000    0.932    0.000 _data.py:124(__getitem__)
   939444    0.191    0.000    0.796    0.000 __init__.py:289(unpack)
  1881188    0.790    0.000    0.790    0.000 {method 'settimeout' of '_socket.socket' objects}
   939444    0.313    0.000    0.788    0.000 __init__.py:463(_unpack_structure_header)
     1900    0.002    0.000    0.779    0.000 result.py:434(_attach)
  3783776    0.431    0.000    0.645    0.000 inspect.py:306(ismethod)
11843996/11841796    0.625    0.000    0.633    0.000 {built-in method builtins.isinstance}
      400    0.010    0.000    0.606    0.002 Training.py:154(_run_batch)
   939444    0.605    0.000    0.605    0.000 {built-in method neo4j._rust.codec.packstream.v1.unpack}
5400/1200    0.007    0.000    0.601    0.001 module.py:1747(_wrapped_call_impl)
5400/1200    0.010    0.000    0.599    0.000 module.py:1755(_call_impl)
  2782332    0.487    0.000    0.572    0.000 _conf.py:33(iter_items)
      600    0.003    0.000    0.548    0.001 GCN.py:18(forward)
92586/46293    0.018    0.000    0.531    0.000 _psosx.py:343(wrapper)
     1200    0.016    0.000    0.519    0.000 gcn_conv.py:227(forward)
    46060    0.008    0.000    0.513    0.000 _psosx.py:411(ppid)
