         94489926 function calls (94414665 primitive calls) in 47.748 seconds

   Ordered by: cumulative time
   List reduced from 589 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000   47.750   47.750 threading.py:1117(join)
        1    0.000    0.000   46.748   46.748 threading.py:1155(_wait_for_tstate_lock)
      8/6    0.000    0.000   46.748    7.791 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000   46.748   46.748 threading.py:1018(_bootstrap)
        1    0.000    0.000   46.748   46.748 threading.py:1058(_bootstrap_inner)
        1    0.002    0.002   46.485   46.485 Training.py:231(_start_training)
      700    0.004    0.000   44.296    0.063 dataloader.py:728(__next__)
      700    0.001    0.000   44.263    0.063 dataloader.py:787(_next_data)
      600    0.004    0.000   44.259    0.074 fetch.py:47(fetch)
      600    0.029    0.000   44.255    0.074 node_loader.py:143(collate_fn)
   952866    0.553    0.000   42.013    0.000 result.py:392(__iter__)
   961066    0.223    0.000   39.272    0.000 _common.py:191(inner)
   954566    0.520    0.000   38.785    0.000 _bolt.py:849(fetch_message)
      100    0.014    0.000   33.419    0.334 evaluate.py:9(evaluate)
   954566    0.655    0.000   32.770    0.000 _common.py:76(pop)
   954566    0.624    0.000   29.728    0.000 _common.py:47(_buffer_one_chunk)
  1909132    1.231    0.000   28.757    0.000 _common.py:334(receive_into_buffer)
  1909132    0.604    0.000   27.082    0.000 _bolt_socket.py:460(recv_into)
  1909132    0.652    0.000   26.355    0.000 _bolt_socket.py:389(_wait_for_read)
  1911432    0.715    0.000   25.732    0.000 _bolt_socket.py:409(_wait_for_io)
      600    0.004    0.000   24.337    0.041 node_loader.py:154(filter_fn)
      600    0.005    0.000   24.314    0.041 utils.py:209(filter_custom_store)
      600    0.002    0.000   24.278    0.040 feature_store.py:344(multi_get_tensor)
      600    0.069    0.000   24.236    0.040 feature_store.py:337(_multi_get_tensor)
     1200    0.586    0.000   24.113    0.020 NoCacheFeatureStore.py:34(_get_tensor)
  1909132   23.013    0.000   23.025    0.000 {method 'recv_into' of '_socket.socket' objects}
      600    0.106    0.000   19.878    0.033 Neo4jNeighborSampler.py:143(sample_from_nodes)
      600    0.001    0.000   19.335    0.032 result.py:582(single)
      600    0.002    0.000   19.333    0.032 result.py:441(_buffer)
      100    0.008    0.000   13.062    0.131 Training.py:166(_run_epoch)
9600/4400    0.003    0.000   12.474    0.003 {built-in method builtins.next}
   954566    0.610    0.000    5.405    0.000 _bolt6.py:504(_process_message)
   950366    0.323    0.000    4.314    0.000 _common.py:241(on_records)
964466/960266    0.294    0.000    3.963    0.000 util.py:102(callback)
   950366    0.324    0.000    3.544    0.000 result.py:240(on_records)
   967166    0.590    0.000    3.310    0.000 _common.py:185(__getattr__)
   950966    0.250    0.000    3.221    0.000 {method 'extend' of 'collections.deque' objects}
  1900732    0.724    0.000    2.971    0.000 result.py:250(<genexpr>)
   961066    0.266    0.000    2.487    0.000 inspect.py:427(iscoroutinefunction)
   950366    1.001    0.000    1.987    0.000 _data.py:59(__new__)
       47    1.900    0.040    1.941    0.041 {built-in method time.sleep}
   954566    0.296    0.000    1.369    0.000 __init__.py:456(unpack_structure_header)
     1900    0.009    0.000    1.319    0.001 session.py:254(run)
   961066    0.599    0.000    1.261    0.000 inspect.py:391(_has_code_flag)
     1900    0.007    0.000    1.230    0.001 result.py:180(_run)
      100    0.014    0.000    1.172    0.012 BaseLineGS.py:24(get_split)
       47    0.000    0.000    1.003    0.021 __init__.py:1025(cpu_percent)
   961066    0.436    0.000    0.960    0.000 inspect.py:412(_has_coroutine_mark)
     1900    0.002    0.000    0.942    0.000 result.py:434(_attach)
   952166    0.276    0.000    0.926    0.000 _data.py:124(__getitem__)
  1911432    0.803    0.000    0.803    0.000 {method 'settimeout' of '_socket.socket' objects}
   954566    0.317    0.000    0.791    0.000 __init__.py:463(_unpack_structure_header)
   954566    0.189    0.000    0.789    0.000 __init__.py:289(unpack)
  3844264    0.433    0.000    0.643    0.000 inspect.py:306(ismethod)
12033021/12030821    0.625    0.000    0.632    0.000 {built-in method builtins.isinstance}
   954566    0.600    0.000    0.600    0.000 {built-in method neo4j._rust.codec.packstream.v1.unpack}
  2827698    0.503    0.000    0.587    0.000 _conf.py:33(iter_items)
5400/1200    0.007    0.000    0.587    0.000 module.py:1747(_wrapped_call_impl)
5400/1200    0.010    0.000    0.585    0.000 module.py:1755(_call_impl)
      400    0.009    0.000    0.560    0.001 Training.py:154(_run_batch)
      600    0.003    0.000    0.537    0.001 GCN.py:18(forward)
92426/46213    0.018    0.000    0.516    0.000 _psosx.py:343(wrapper)
     1200    0.016    0.000    0.503    0.000 gcn_conv.py:227(forward)
    45980    0.008    0.000    0.498    0.000 _psosx.py:411(ppid)
46259/46213    0.017    0.000    0.490    0.000 _common.py:367(wrapper)
    46119    0.011    0.000    0.471    0.000 _psosx.py:370(_get_kinfo_proc)
    46119    0.457    0.000    0.457    0.000 {built-in method psutil._psutil_osx.proc_kinfo_oneshot}
       46    0.004    0.000    0.445    0.010 __init__.py:951(children)
       46    0.011    0.000    0.426    0.009 __init__.py:251(_ppid_map)
   954566    0.169    0.000    0.375    0.000 __init__.py:281(read)
   952166    0.218    0.000    0.360    0.000 _data.py:158(index)
  1922132    0.214    0.000    0.318    0.000 functools.py:424(_unwrap_partial)
  3761644    0.286    0.000    0.286    0.000 {method 'append' of 'list' objects}
   954566    0.177    0.000    0.283    0.000 __init__.py:284(read_u8)
   975966    0.175    0.000    0.278    0.000 __init__.py:1517(debug)
  1909132    0.277    0.000    0.277    0.000 __init__.py:507(pop_u16)
3954492/3954192    0.275    0.000    0.275    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.263    0.263 threading.py:1001(run)
        1    0.000    0.000    0.263    0.263 CPU_utilization_logger.py:15(monitor)
  1900732    0.189    0.000    0.261    0.000 result.py:244(<genexpr>)
   952166    0.207    0.000    0.248    0.000 _data.py:74(_super_getitem_single)
